date,season,team,player,club,competition,minutes,starts,goals,assists,xg,xa,cards,source_url
2003-06-01,2002-2003,Mexico,Mexico Player 5,Mexico FC,Sample club season,2532,28,0.0,0.16,0.45,0.57,1.81,synthetic://sample-data
2003-06-01,2002-2003,Mexico,Mexico Player 6,Mexico FC,Sample club season,518,5,0.93,2.23,1.36,2.87,1.76,synthetic://sample-data
2003-06-01,2002-2003,Mexico,Mexico Player 7,Mexico FC,Sample club season,891,9,4.57,0.75,5.58,1.4,3.9,synthetic://sample-data
2003-06-01,2002-2003,Mexico,Mexico Player 8,Mexico FC,Sample club season,1692,18,2.22,1.92,2.49,1.84,3.5,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 1,Morocco FC,Sample club season,3279,36,0.0,1.21,0.0,0.49,2.48,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 2,Morocco FC,Sample club season,2728,30,1.39,1.07,1.51,1.59,6.83,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 3,Morocco FC,Sample club season,2834,31,1.99,1.22,1.26,1.13,4.31,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 4,Morocco FC,Sample club season,2370,26,1.41,0.14,2.21,0.48,4.94,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 5,Morocco FC,Sample club season,1857,20,0.0,1.92,0.57,1.61,3.92,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 6,Morocco FC,Sample club season,1211,13,2.41,0.97,3.24,0.72,0.0,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 7,Morocco FC,Sample club season,740,8,2.3,2.47,2.66,2.49,1.44,synthetic://sample-data
2003-06-01,2002-2003,Morocco,Morocco Player 8,Morocco FC,Sample club season,1718,19,0.0,1.71,0.0,2.2,0.86,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 1,Netherlands FC,Sample club season,2628,29,1.95,0.14,1.6,0.06,4.58,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 2,Netherlands FC,Sample club season,2526,28,0.0,2.01,0.09,1.91,4.5,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 3,Netherlands FC,Sample club season,3196,35,3.48,0.25,4.73,0.47,5.9,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 4,Netherlands FC,Sample club season,2683,29,0.26,1.1,0.37,0.55,3.33,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 5,Netherlands FC,Sample club season,3405,37,3.43,1.9,3.84,1.84,6.99,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 6,Netherlands FC,Sample club season,1094,12,2.05,1.63,1.64,1.93,1.31,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 7,Netherlands FC,Sample club season,1104,12,1.71,3.61,3.27,4.31,1.55,synthetic://sample-data
2003-06-01,2002-2003,Netherlands,Netherlands Player 8,Netherlands FC,Sample club season,1358,15,3.12,3.86,1.98,3.59,0.0,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 1,Nigeria FC,Sample club season,2024,22,3.51,0.16,4.53,0.0,3.17,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 2,Nigeria FC,Sample club season,3170,35,0.0,1.61,0.0,1.4,3.98,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 3,Nigeria FC,Sample club season,2606,28,0.92,2.31,1.41,2.35,5.65,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 4,Nigeria FC,Sample club season,3554,39,0.0,0.0,0.27,0.0,2.24,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 5,Nigeria FC,Sample club season,2547,28,0.88,1.59,1.96,1.67,4.32,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 6,Nigeria FC,Sample club season,1513,16,1.42,0.0,1.93,0.0,3.07,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 7,Nigeria FC,Sample club season,1025,11,0.4,1.63,0.16,1.06,3.48,synthetic://sample-data
2003-06-01,2002-2003,Nigeria,Nigeria Player 8,Nigeria FC,Sample club season,1191,13,2.34,1.62,2.58,1.48,0.0,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 1,Norway FC,Sample club season,2037,22,0.45,1.17,0.0,1.64,4.02,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 2,Norway FC,Sample club season,1893,21,3.23,0.06,3.43,0.4,4.84,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 3,Norway FC,Sample club season,2864,31,1.79,0.0,3.27,0.0,4.92,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 4,Norway FC,Sample club season,3098,34,3.03,0.11,3.19,0.27,2.37,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 5,Norway FC,Sample club season,3079,34,0.0,1.1,0.67,1.93,5.98,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 6,Norway FC,Sample club season,1031,11,3.1,2.22,3.13,2.38,3.29,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 7,Norway FC,Sample club season,1216,13,3.18,1.73,4.19,1.28,1.23,synthetic://sample-data
2003-06-01,2002-2003,Norway,Norway Player 8,Norway FC,Sample club season,660,7,2.81,2.84,2.05,2.42,0.24,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 1,Panama FC,Sample club season,2034,22,1.64,1.82,3.61,1.33,3.73,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 2,Panama FC,Sample club season,3522,39,0.0,0.0,0.23,0.0,4.22,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 3,Panama FC,Sample club season,2284,25,0.0,0.9,0.64,0.85,0.84,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 4,Panama FC,Sample club season,1861,20,0.0,0.0,0.49,0.59,4.1,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 5,Panama FC,Sample club season,2417,26,0.0,0.67,0.0,0.71,2.58,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 6,Panama FC,Sample club season,933,10,0.0,1.45,0.48,1.02,0.0,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 7,Panama FC,Sample club season,1051,11,2.27,1.23,2.5,1.96,2.47,synthetic://sample-data
2003-06-01,2002-2003,Panama,Panama Player 8,Panama FC,Sample club season,504,5,0.0,1.33,0.14,1.04,3.63,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 1,Peru FC,Sample club season,1840,20,0.0,1.14,0.34,1.12,3.3,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 2,Peru FC,Sample club season,3470,38,0.0,0.0,0.4,0.46,3.48,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 3,Peru FC,Sample club season,3383,37,0.01,0.05,0.59,0.53,6.04,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 4,Peru FC,Sample club season,3205,35,0.0,0.73,0.06,1.05,5.8,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 5,Peru FC,Sample club season,2047,22,0.0,0.0,0.0,0.04,3.01,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 6,Peru FC,Sample club season,1502,16,0.57,0.74,1.01,0.43,2.07,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 7,Peru FC,Sample club season,606,6,2.51,1.14,3.09,1.49,3.62,synthetic://sample-data
2003-06-01,2002-2003,Peru,Peru Player 8,Peru FC,Sample club season,1452,16,1.1,0.0,1.55,0.0,0.0,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 1,Poland FC,Sample club season,2133,23,0.74,0.74,1.26,0.82,5.49,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 2,Poland FC,Sample club season,2909,32,0.87,0.25,1.06,0.0,4.67,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 3,Poland FC,Sample club season,2337,25,1.34,0.41,1.56,0.12,6.32,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 4,Poland FC,Sample club season,2418,26,0.0,0.41,0.0,0.0,5.98,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 5,Poland FC,Sample club season,3070,34,4.24,1.28,4.78,1.78,2.11,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 6,Poland FC,Sample club season,416,4,0.0,2.62,0.79,2.38,2.11,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 7,Poland FC,Sample club season,1190,13,3.55,1.6,3.21,2.25,1.21,synthetic://sample-data
2003-06-01,2002-2003,Poland,Poland Player 8,Poland FC,Sample club season,1470,16,2.65,0.73,0.46,1.85,0.66,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 1,Portugal FC,Sample club season,2804,31,2.86,0.87,2.18,2.17,4.34,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 2,Portugal FC,Sample club season,2241,24,3.81,1.71,4.74,2.05,2.18,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 3,Portugal FC,Sample club season,3504,38,2.54,0.26,2.49,0.41,5.6,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 4,Portugal FC,Sample club season,3543,39,4.31,0.0,4.84,1.24,2.09,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 5,Portugal FC,Sample club season,3192,35,3.68,1.56,3.47,1.89,5.07,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 6,Portugal FC,Sample club season,841,9,4.56,3.47,4.94,3.92,2.37,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 7,Portugal FC,Sample club season,657,7,4.25,4.19,4.28,4.15,0.06,synthetic://sample-data
2003-06-01,2002-2003,Portugal,Portugal Player 8,Portugal FC,Sample club season,785,8,3.44,3.29,3.57,3.88,0.46,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 1,Qatar FC,Sample club season,2068,22,0.0,0.05,0.99,0.56,3.54,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 2,Qatar FC,Sample club season,2527,28,1.12,0.56,0.69,0.22,2.78,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 3,Qatar FC,Sample club season,2802,31,1.24,0.67,1.29,1.98,3.8,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 4,Qatar FC,Sample club season,2746,30,1.11,0.46,2.15,0.0,4.83,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 5,Qatar FC,Sample club season,2118,23,0.29,0.0,0.0,0.92,5.32,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 6,Qatar FC,Sample club season,1638,18,0.0,0.8,0.0,1.65,2.73,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 7,Qatar FC,Sample club season,1390,15,0.74,0.61,0.49,0.0,1.28,synthetic://sample-data
2003-06-01,2002-2003,Qatar,Qatar Player 8,Qatar FC,Sample club season,1326,14,2.56,1.84,2.14,1.58,1.01,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 1,Saudi Arabia FC,Sample club season,3176,35,0.0,0.0,0.72,0.63,6.45,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 2,Saudi Arabia FC,Sample club season,2866,31,0.36,0.0,0.14,0.0,3.52,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 3,Saudi Arabia FC,Sample club season,1951,21,1.94,0.0,2.14,1.22,3.98,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 4,Saudi Arabia FC,Sample club season,2381,26,0.0,1.24,0.55,1.75,4.97,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 5,Saudi Arabia FC,Sample club season,3317,36,0.0,0.53,0.0,0.25,5.63,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 6,Saudi Arabia FC,Sample club season,526,5,0.0,1.19,1.0,1.35,1.36,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 7,Saudi Arabia FC,Sample club season,677,7,0.0,2.43,0.0,2.64,0.43,synthetic://sample-data
2003-06-01,2002-2003,Saudi Arabia,Saudi Arabia Player 8,Saudi Arabia FC,Sample club season,1378,15,0.0,1.79,0.25,2.28,0.14,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 1,Scotland FC,Sample club season,3330,37,0.0,0.52,0.54,1.0,4.72,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 2,Scotland FC,Sample club season,2409,26,0.0,1.09,0.0,2.06,3.75,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 3,Scotland FC,Sample club season,3253,36,0.28,1.18,0.65,0.54,4.94,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 4,Scotland FC,Sample club season,3076,34,0.0,0.0,0.3,0.84,5.04,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 5,Scotland FC,Sample club season,2214,24,0.7,0.0,0.0,0.0,3.24,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 6,Scotland FC,Sample club season,1623,18,1.53,2.4,1.57,1.98,0.39,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 7,Scotland FC,Sample club season,804,8,0.8,1.54,0.75,1.69,2.13,synthetic://sample-data
2003-06-01,2002-2003,Scotland,Scotland Player 8,Scotland FC,Sample club season,651,7,2.06,1.85,3.14,1.48,1.57,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 1,Senegal FC,Sample club season,2072,23,0.78,1.48,1.53,1.32,6.37,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 2,Senegal FC,Sample club season,1809,20,1.75,1.37,1.5,2.02,3.54,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 3,Senegal FC,Sample club season,2336,25,1.2,0.0,0.57,0.46,5.13,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 4,Senegal FC,Sample club season,3587,39,0.05,1.63,1.14,2.48,4.49,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 5,Senegal FC,Sample club season,2275,25,3.22,0.36,3.79,1.21,6.46,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 6,Senegal FC,Sample club season,1381,15,2.72,1.86,3.35,2.21,3.64,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 7,Senegal FC,Sample club season,632,7,4.78,1.58,5.58,1.4,1.49,synthetic://sample-data
2003-06-01,2002-2003,Senegal,Senegal Player 8,Senegal FC,Sample club season,516,5,4.37,1.38,3.18,1.31,1.33,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 1,Serbia FC,Sample club season,3309,36,1.29,1.5,1.13,2.28,1.13,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 2,Serbia FC,Sample club season,3081,34,2.07,0.69,4.02,0.93,4.03,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 3,Serbia FC,Sample club season,2375,26,0.52,0.34,1.28,0.73,4.5,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 4,Serbia FC,Sample club season,3378,37,1.4,0.06,3.07,0.0,5.4,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 5,Serbia FC,Sample club season,2339,25,2.49,0.5,3.56,1.01,5.75,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 6,Serbia FC,Sample club season,1108,12,4.98,1.72,5.35,0.61,2.13,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 7,Serbia FC,Sample club season,580,6,1.83,1.58,1.97,0.74,3.32,synthetic://sample-data
2003-06-01,2002-2003,Serbia,Serbia Player 8,Serbia FC,Sample club season,732,8,1.17,0.25,2.17,0.72,2.91,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 1,South Korea FC,Sample club season,2643,29,0.07,1.53,0.0,1.92,2.72,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 2,South Korea FC,Sample club season,2292,25,0.0,1.46,0.0,2.61,2.3,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 3,South Korea FC,Sample club season,3325,36,0.59,1.43,1.39,0.66,4.99,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 4,South Korea FC,Sample club season,2878,31,0.57,0.0,1.63,0.46,4.71,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 5,South Korea FC,Sample club season,2117,23,2.44,0.8,2.11,1.88,3.23,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 6,South Korea FC,Sample club season,718,7,0.0,3.26,1.83,2.6,2.67,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 7,South Korea FC,Sample club season,572,6,3.0,1.05,2.23,1.84,0.92,synthetic://sample-data
2003-06-01,2002-2003,South Korea,South Korea Player 8,South Korea FC,Sample club season,1363,15,2.67,0.84,4.22,1.71,1.52,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 1,Spain FC,Sample club season,1812,20,2.75,0.68,3.91,1.82,4.16,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 2,Spain FC,Sample club season,3118,34,3.5,0.32,4.2,1.5,2.2,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 3,Spain FC,Sample club season,2526,28,2.55,2.35,2.86,2.55,5.79,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 4,Spain FC,Sample club season,2554,28,2.23,1.97,1.46,2.43,5.06,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 5,Spain FC,Sample club season,3296,36,2.11,0.0,1.57,0.08,3.64,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 6,Spain FC,Sample club season,1630,18,7.76,4.02,7.12,5.53,0.12,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 7,Spain FC,Sample club season,968,10,3.47,3.24,5.65,3.32,2.85,synthetic://sample-data
2003-06-01,2002-2003,Spain,Spain Player 8,Spain FC,Sample club season,836,9,2.65,2.88,4.82,3.85,3.38,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 1,Sweden FC,Sample club season,2111,23,1.93,1.29,1.37,0.68,3.15,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 2,Sweden FC,Sample club season,3548,39,0.66,0.03,1.45,1.3,4.08,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 3,Sweden FC,Sample club season,3515,39,0.0,1.78,0.86,2.16,5.02,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 4,Sweden FC,Sample club season,2203,24,2.75,0.84,3.24,0.88,1.28,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 5,Sweden FC,Sample club season,2234,24,1.08,1.16,0.91,1.63,4.63,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 6,Sweden FC,Sample club season,1330,14,1.77,0.7,1.48,1.12,3.32,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 7,Sweden FC,Sample club season,802,8,2.23,2.14,3.4,1.79,2.98,synthetic://sample-data
2003-06-01,2002-2003,Sweden,Sweden Player 8,Sweden FC,Sample club season,1581,17,1.71,1.3,2.54,1.39,2.56,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 1,Switzerland FC,Sample club season,3561,39,1.24,0.09,1.24,1.96,4.11,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 2,Switzerland FC,Sample club season,3497,38,1.02,0.55,0.66,1.82,3.07,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 3,Switzerland FC,Sample club season,2550,28,1.02,2.13,1.35,1.99,3.81,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 4,Switzerland FC,Sample club season,3144,34,3.27,0.77,2.01,2.1,3.05,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 5,Switzerland FC,Sample club season,2274,25,3.48,0.0,3.33,0.6,5.0,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 6,Switzerland FC,Sample club season,785,8,3.71,1.07,4.68,1.03,2.35,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 7,Switzerland FC,Sample club season,1743,19,5.42,1.64,5.61,1.55,2.67,synthetic://sample-data
2003-06-01,2002-2003,Switzerland,Switzerland Player 8,Switzerland FC,Sample club season,1048,11,0.9,1.92,0.97,3.11,1.6,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 1,Tunisia FC,Sample club season,2275,25,0.9,1.5,2.76,2.01,4.88,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 2,Tunisia FC,Sample club season,3421,38,3.12,0.56,3.73,0.46,3.91,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 3,Tunisia FC,Sample club season,2885,32,3.0,2.67,3.9,3.34,2.64,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 4,Tunisia FC,Sample club season,2022,22,0.89,0.0,0.61,0.0,3.15,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 5,Tunisia FC,Sample club season,3351,37,0.0,1.18,1.03,1.71,5.27,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 6,Tunisia FC,Sample club season,1084,12,0.0,2.55,1.95,2.83,1.08,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 7,Tunisia FC,Sample club season,1721,19,0.0,1.61,0.94,2.88,0.18,synthetic://sample-data
2003-06-01,2002-2003,Tunisia,Tunisia Player 8,Tunisia FC,Sample club season,1031,11,2.71,1.69,2.77,1.41,2.56,synthetic://sample-data
2003-06-01,2002-2003,Turkey,Turkey Player 1,Turkey FC,Sample club season,2996,33,0.0,0.15,0.0,0.3,5.75,synthetic://sample-data
2003-06-01,2002-2003,Turkey,Turkey Player 2,Turkey FC,Sample club season,3368,37,0.34,0.0,0.0,0.0,4.48,synthetic://sample-data
2003-06-01,2002-2003,Turkey,Turkey Player 3,Turkey FC,Sample club season,3021,33,0.0,1.44,0.0,1.56,6.03,synthetic://sample-data
2003-06-01,2002-2003,Turkey,Turkey Player 4,Turkey FC,Sample club season,1894,21,0.0,1.31,1.07,1.27,4.31,synthetic://sample-data
2003-06-01,2002-2003,Turkey,Turkey Player 5,Turkey FC,Sample club season,2336,25,1.52,0.0,1.31,0.48,3.49,synthetic://sample-data
